empID,YearsExperience,Age,BTech?,MTech?,PhD?,Name,address,phone,branch,Salary
6261,3.9,34,0,0,0,Mr X-ds-5261,Kolkata,9890084160,Ruby,63218
6262,4,35,0,0,0,Mr X-ds-5262,Kolkata,9890084161,Ruby,55794
6263,4,36,0,0,0,Mr X-ds-5263,Kolkata,9890084162,Ruby,56957
6264,4.1,37,0,0,0,Mr X-ds-5264,Kolkata,9890084163,Ruby,57081
6265,4.5,38,0,0,0,Mr X-ds-5265,Kolkata,9890084164,Ruby,61111
6266,4.9,39,0,0,0,Mr X-ds-5266,Kolkata,9890084165,Ruby,67938
6267,5.1,40,0,0,0,Mr X-ds-5267,Kolkata,9890084166,Ruby,66029
6268,5.3,41,0,0,0,Mr X-ds-5268,Kolkata,9890084167,Ruby,83088
6269,5.9,42,0,0,0,Mr X-ds-5269,Kolkata,9890084168,Ruby,81363
6270,6,43,0,0,0,Mr X-ds-5270,Kolkata,9890084169,Ruby,93940
6271,6.8,44,0,0,0,Mr X-ds-5271,Kolkata,9890084170,Ruby,91738
6272,7.1,45,0,0,0,Mr X-ds-5272,Kolkata,9890084171,Ruby,98273
6273,7.9,46,0,0,0,Mr X-ds-5273,Kolkata,9890084172,Ruby,101302
6274,8.2,47,0,0,0,Mr X-ds-5274,Kolkata,9890084173,Ruby,113812
6275,8.7,48,0,0,0,Mr X-ds-5275,Kolkata,9890084174,Ruby,109431
6276,9,49,0,0,0,Mr X-ds-5276,Kolkata,9890084175,Ruby,105582
6277,9.5,50,0,0,0,Mr X-ds-5277,Kolkata,9890084176,Ruby,116969
6278,9.6,30,0,0,0,Mr X-ds-5278,Kolkata,9890084177,Ruby,112635
6279,10.3,31,0,0,0,Mr X-ds-5279,Kolkata,9890084178,Ruby,122391
6280,10.5,32,0,0,0,Mr X-ds-5280,Kolkata,9890084179,Ruby,121872
6281,1.1,33,0,0,0,Mr X-ds-5281,Kolkata,9890084180,Ruby,NaN
6282,1.1,34,0,0,0,Mr X-ds-5282,Kolkata,9890084181,Ruby,NaN
6283,1.1,35,0,0,0,Mr X-ds-5283,Kolkata,9890084182,Ruby,NaN
6284,1.1,36,0,0,0,Mr X-ds-5284,Kolkata,9890084183,Ruby,NaN
6285,1.1,37,0,0,0,Mr X-ds-5285,Kolkata,9890084184,Ruby,NaN
6286,1.1,38,0,0,0,Mr X-ds-5286,Kolkata,9890084185,Ruby,NaN
6287,1.1,39,0,0,0,Mr X-ds-5287,Kolkata,9890084186,Ruby,NaN
6288,1.1,40,0,0,0,Mr X-ds-5288,Kolkata,9890084187,Ruby,NaN
6289,1.1,41,0,0,0,Mr X-ds-5289,Kolkata,9890084188,Ruby,NaN
6290,1.1,42,0,0,0,Mr X-ds-5290,Kolkata,9890084189,Ruby,NaN
6291,1.1,43,0,0,0,Mr X-ds-5291,Kolkata,9890084190,Ruby,NaN
6292,1.1,44,0,0,0,Mr X-ds-5292,Kolkata,9890084191,Ruby,NaN
6293,1.1,45,0,0,0,Mr X-ds-5293,Kolkata,9890084192,Ruby,NaN
6294,1.1,46,0,0,0,Mr X-ds-5294,Kolkata,9890084193,Ruby,NaN
6295,1.1,47,0,0,0,Mr X-ds-5295,Kolkata,9890084194,Ruby,NaN
6296,1.1,48,0,0,0,Mr X-ds-5296,Kolkata,9890084195,Ruby,NaN
6297,1.1,49,0,0,0,Mr X-ds-5297,Kolkata,9890084196,Ruby,NaN
6298,1.1,50,0,0,0,Mr X-ds-5298,Kolkata,9890084197,Ruby,NaN
6299,1.1,30,0,0,0,Mr X-ds-5299,Kolkata,9890084198,Ruby,NaN
6300,1.1,31,0,0,0,Mr X-ds-5300,Kolkata,9890084199,Ruby,NaN
6301,1.1,32,0,0,0,Mr X-ds-5301,Kolkata,9890084200,Ruby,NaN
6302,1.1,33,0,0,0,Mr X-ds-5302,Kolkata,9890084201,Ruby,NaN
6303,1.1,34,0,0,0,Mr X-ds-5303,Kolkata,9890084202,Ruby,NaN
6304,1.1,35,0,0,0,Mr X-ds-5304,Kolkata,9890084203,Ruby,NaN
6305,1.1,36,0,0,0,Mr X-ds-5305,Kolkata,9890084204,Ruby,NaN
6306,1.1,37,0,0,0,Mr X-ds-5306,Kolkata,9890084205,Ruby,NaN
6307,1.1,38,0,0,0,Mr X-ds-5307,Kolkata,9890084206,Ruby,NaN
6308,1.1,39,0,0,0,Mr X-ds-5308,Kolkata,9890084207,Ruby,NaN
6309,1.1,40,0,0,0,Mr X-ds-5309,Kolkata,9890084208,Ruby,NaN
6310,1.1,41,0,0,0,Mr X-ds-5310,Kolkata,9890084209,Ruby,NaN
6311,1.1,42,0,0,0,Mr X-ds-5311,Kolkata,9890084210,Ruby,39343
6312,2.1,43,0,0,0,Mr X-ds-5312,Kolkata,9890084211,Ruby,46205
6313,3.1,44,0,0,0,Mr X-ds-5313,Kolkata,9890084212,Ruby,37731
6314,4.1,45,0,0,0,Mr X-ds-5314,Kolkata,9890084213,Ruby,43525
6315,5.1,46,0,0,0,Mr X-ds-5315,Kolkata,9890084214,Ruby,39891
6316,6.1,47,0,0,0,Mr X-ds-5316,Kolkata,9890084215,Ruby,56642
6317,7.1,48,0,0,0,Mr X-ds-5317,Kolkata,9890084216,Ruby,60150
6318,8.1,49,0,0,0,Mr X-ds-5318,Kolkata,9890084217,Ruby,54445
6319,9.1,50,0,0,0,Mr X-ds-5319,Kolkata,9890084218,Ruby,64445
6320,8.1,30,0,0,0,Mr X-ds-5320,Kolkata,9890084219,Ruby,57189
6321,7.1,31,0,0,0,Mr X-ds-5321,Kolkata,9890084220,Ruby,63218
6322,6.1,32,0,0,0,Mr X-ds-5322,Kolkata,9890084221,Ruby,55794
6323,5.1,33,0,0,0,Mr X-ds-5323,Kolkata,9890084222,Ruby,56957
6324,4.1,34,0,0,0,Mr X-ds-5324,Kolkata,9890084223,Ruby,57081
6325,3.1,35,0,0,0,Mr X-ds-5325,Kolkata,9890084224,Ruby,61111
6326,2.1,36,0,0,0,Mr X-ds-5326,Kolkata,9890084225,Ruby,67938
6327,1.1,37,0,0,0,Mr X-ds-5327,Kolkata,9890084226,Ruby,66029
6328,2.1,38,0,0,0,Mr X-ds-5328,Kolkata,9890084227,Ruby,83088
6329,3.1,39,0,0,0,Mr X-ds-5329,Kolkata,9890084228,Ruby,81363
6330,4.1,40,0,0,0,Mr X-ds-5330,Kolkata,9890084229,Ruby,93940
6331,5.1,41,0,0,0,Mr X-ds-5331,Kolkata,9890084230,Ruby,91738
6332,6.1,42,0,0,0,Mr X-ds-5332,Kolkata,9890084231,Ruby,98273
6333,7.1,43,0,0,0,Mr X-ds-5333,Kolkata,9890084232,Ruby,101302
6334,8.1,44,0,0,0,Mr X-ds-5334,Kolkata,9890084233,Ruby,113812
6335,9.1,45,0,0,0,Mr X-ds-5335,Kolkata,9890084234,Ruby,109431
6336,10.1,46,0,0,0,Mr X-ds-5336,Kolkata,9890084235,Ruby,105582
6337,11.1,47,0,0,0,Mr X-ds-5337,Kolkata,9890084236,Ruby,116969
6338,12.1,48,0,0,0,Mr X-ds-5338,Kolkata,9890084237,Ruby,112635
6339,13.1,49,0,0,0,Mr X-ds-5339,Kolkata,9890084238,Ruby,122391
6340,14.1,50,0,0,0,Mr X-ds-5340,Kolkata,9890084239,Ruby,121872
6341,1.1,30,0,0,0,Mr X-ds-5341,Kolkata,9890084240,Ruby,39343
6342,2.1,31,0,0,0,Mr X-ds-5342,Kolkata,9890084241,Ruby,46205
6343,3.1,32,0,0,0,Mr X-ds-5343,Kolkata,9890084242,Ruby,37731
6344,4.1,33,0,0,0,Mr X-ds-5344,Kolkata,9890084243,Ruby,43525
6345,5.1,34,0,0,0,Mr X-ds-5345,Kolkata,9890084244,Ruby,39891
6346,6.1,35,0,0,0,Mr X-ds-5346,Kolkata,9890084245,Ruby,56642
6347,7.1,36,0,0,0,Mr X-ds-5347,Kolkata,9890084246,Ruby,60150
6348,8.1,37,0,0,0,Mr X-ds-5348,Kolkata,9890084247,Ruby,54445
6349,9.1,38,0,0,0,Mr X-ds-5349,Kolkata,9890084248,Ruby,64445
6350,8.1,39,0,0,0,Mr X-ds-5350,Kolkata,9890084249,Ruby,57189
6351,7.1,40,0,0,0,Mr X-ds-5351,Kolkata,9890084250,Ruby,63218
6352,6.1,41,0,0,0,Mr X-ds-5352,Kolkata,9890084251,Ruby,55794
6353,5.1,42,0,0,0,Mr X-ds-5353,Kolkata,9890084252,Ruby,56957
6354,4.1,43,0,0,0,Mr X-ds-5354,Kolkata,9890084253,Ruby,57081
6355,3.1,44,0,0,0,Mr X-ds-5355,Kolkata,9890084254,Ruby,61111
6356,2.1,45,0,0,0,Mr X-ds-5356,Kolkata,9890084255,Ruby,67938
6357,1.1,30,0,0,0,Mr X-ds-5357,Kolkata,9890084256,Ruby,66029
6358,2.1,31,0,0,0,Mr X-ds-5358,Kolkata,9890084257,Ruby,83088
6359,3.1,32,0,0,0,Mr X-ds-5359,Kolkata,9890084258,Ruby,81363
6360,4.1,33,0,0,0,Mr X-ds-5360,Kolkata,9890084259,Ruby,93940
6361,5.1,34,0,0,0,Mr X-ds-5361,Kolkata,9890084260,Ruby,91738
6362,6.1,35,0,0,0,Mr X-ds-5362,Kolkata,9890084261,Ruby,98273
6363,7.1,36,0,0,0,Mr X-ds-5363,Kolkata,9890084262,Ruby,101302
6364,8.1,37,0,0,0,Mr X-ds-5364,Kolkata,9890084263,Ruby,113812
6365,9.1,38,0,0,0,Mr X-ds-5365,Kolkata,9890084264,Ruby,109431
6366,10.1,39,0,0,0,Mr X-ds-5366,Kolkata,9890084265,Ruby,105582
6367,11.1,40,0,0,0,Mr X-ds-5367,Kolkata,9890084266,Ruby,116969
6368,12.1,41,0,0,0,Mr X-ds-5368,Kolkata,9890084267,Ruby,112635
6369,13.1,42,0,0,0,Mr X-ds-5369,Kolkata,9890084268,Ruby,122391
6370,14.1,43,0,0,0,Mr X-ds-5370,Kolkata,9890084269,Ruby,121872
6371,1.1,44,0,0,0,Mr X-ds-5371,Kolkata,9890084270,Ruby,39343
6372,2.1,45,0,0,0,Mr X-ds-5372,Kolkata,9890084271,Ruby,46205
6373,3.1,46,0,0,0,Mr X-ds-5373,Kolkata,9890084272,Ruby,37731
6374,4.1,47,0,0,0,Mr X-ds-5374,Kolkata,9890084273,Ruby,43525
6375,5.1,48,0,0,0,Mr X-ds-5375,Kolkata,9890084274,Ruby,39891
6376,6.1,49,0,0,0,Mr X-ds-5376,Kolkata,9890084275,Ruby,56642
6377,7.1,50,0,0,0,Mr X-ds-5377,Kolkata,9890084276,Ruby,60150
6378,8.1,30,0,0,0,Mr X-ds-5378,Kolkata,9890084277,Ruby,54445
6379,9.1,31,0,0,0,Mr X-ds-5379,Kolkata,9890084278,Ruby,64445
6380,8.1,32,0,0,0,Mr X-ds-5380,Kolkata,9890084279,Ruby,57189
6381,7.1,33,0,0,0,Mr X-ds-5381,Kolkata,9890084280,Ruby,63218
6382,6.1,34,0,0,0,Mr X-ds-5382,Kolkata,9890084281,Ruby,55794
6383,5.1,35,0,0,0,Mr X-ds-5383,Kolkata,9890084282,Ruby,56957
6384,4.1,36,0,0,0,Mr X-ds-5384,Kolkata,9890084283,Ruby,57081
6385,3.1,37,0,0,0,Mr X-ds-5385,Kolkata,9890084284,Ruby,61111
6386,2.1,38,0,0,0,Mr X-ds-5386,Kolkata,9890084285,Ruby,67938
6387,1.1,39,0,0,0,Mr X-ds-5387,Kolkata,9890084286,Ruby,66029
6388,2.1,40,0,0,0,Mr X-ds-5388,Kolkata,9890084287,Ruby,83088
6389,3.1,41,0,0,0,Mr X-ds-5389,Kolkata,9890084288,Ruby,81363
6390,4.1,42,0,0,0,Mr X-ds-5390,Kolkata,9890084289,Ruby,93940
6391,5.1,43,0,0,0,Mr X-ds-5391,Kolkata,9890084290,Ruby,91738
6392,6.1,44,0,0,0,Mr X-ds-5392,Kolkata,9890084291,Ruby,98273
6393,7.1,45,0,0,0,Mr X-ds-5393,Kolkata,9890084292,Ruby,101302
6394,8.1,46,0,0,0,Mr X-ds-5394,Kolkata,9890084293,Ruby,113812
6395,9.1,47,0,0,0,Mr X-ds-5395,Kolkata,9890084294,Ruby,109431
6396,10.1,48,0,0,0,Mr X-ds-5396,Kolkata,9890084295,Ruby,105582
6397,11.1,49,0,0,0,Mr X-ds-5397,Kolkata,9890084296,Ruby,116969
6398,12.1,50,0,0,0,Mr X-ds-5398,Kolkata,9890084297,Ruby,112635
6399,13.1,30,0,0,0,Mr X-ds-5399,Kolkata,9890084298,Ruby,122391
6400,14.1,31,0,0,0,Mr X-ds-5400,Kolkata,9890084299,Ruby,121872
6401,1.1,32,0,0,0,Mr X-ds-5401,Kolkata,9890084300,Ruby,39343
6402,2.1,33,0,0,0,Mr X-ds-5402,Kolkata,9890084301,Ruby,46205
6403,3.1,34,0,0,0,Mr X-ds-5403,Kolkata,9890084302,Ruby,37731
6404,4.1,35,0,0,0,Mr X-ds-5404,Kolkata,9890084303,Ruby,43525
6405,5.1,36,0,0,0,Mr X-ds-5405,Kolkata,9890084304,Ruby,39891
6406,6.1,37,0,0,0,Mr X-ds-5406,Kolkata,9890084305,Ruby,56642
6407,7.1,38,0,0,0,Mr X-ds-5407,Kolkata,9890084306,Ruby,60150
6408,8.1,39,0,0,0,Mr X-ds-5408,Kolkata,9890084307,Ruby,54445
6409,9.1,40,0,0,0,Mr X-ds-5409,Kolkata,9890084308,Ruby,64445
6410,8.1,41,0,0,0,Mr X-ds-5410,Kolkata,9890084309,Ruby,57189
6411,7.1,42,0,0,0,Mr X-ds-5411,Kolkata,9890084310,Ruby,63218
6412,6.1,43,0,0,0,Mr X-ds-5412,Kolkata,9890084311,Ruby,55794
6413,5.1,44,0,0,0,Mr X-ds-5413,Kolkata,9890084312,Ruby,56957
6414,4.1,45,0,0,0,Mr X-ds-5414,Kolkata,9890084313,Ruby,57081
6415,3.1,46,0,0,0,Mr X-ds-5415,Kolkata,9890084314,Ruby,61111
6416,2.1,47,0,0,0,Mr X-ds-5416,Kolkata,9890084315,Ruby,67938
6417,1.1,48,0,0,0,Mr X-ds-5417,Kolkata,9890084316,Ruby,66029
6418,2.1,49,0,0,0,Mr X-ds-5418,Kolkata,9890084317,Ruby,83088
6419,3.1,50,0,0,0,Mr X-ds-5419,Kolkata,9890084318,Ruby,81363
6420,4.1,30,0,0,0,Mr X-ds-5420,Kolkata,9890084319,Ruby,93940
6421,5.1,31,0,0,0,Mr X-ds-5421,Kolkata,9890084320,Ruby,91738
6422,6.1,32,0,0,0,Mr X-ds-5422,Kolkata,9890084321,Ruby,98273
6423,7.1,33,0,0,0,Mr X-ds-5423,Kolkata,9890084322,Ruby,101302
6424,8.1,34,0,0,0,Mr X-ds-5424,Kolkata,9890084323,Ruby,113812
6425,9.1,35,0,0,0,Mr X-ds-5425,Kolkata,9890084324,Ruby,109431
6426,10.1,36,0,0,0,Mr X-ds-5426,Kolkata,9890084325,Ruby,105582
6427,11.1,37,0,0,0,Mr X-ds-5427,Kolkata,9890084326,Ruby,116969
6428,12.1,38,0,0,0,Mr X-ds-5428,Kolkata,9890084327,Ruby,112635
6429,13.1,39,0,0,0,Mr X-ds-5429,Kolkata,9890084328,Ruby,122391
6430,14.1,40,0,0,0,Mr X-ds-5430,Kolkata,9890084329,Ruby,121872
6431,1.1,41,0,0,0,Mr X-ds-5431,Kolkata,9890084330,Ruby,39343
6432,2.1,42,0,0,0,Mr X-ds-5432,Kolkata,9890084331,Ruby,46205
6433,3.1,43,0,0,0,Mr X-ds-5433,Kolkata,9890084332,Ruby,37731
6434,4.1,44,0,0,0,Mr X-ds-5434,Kolkata,9890084333,Ruby,43525
6435,5.1,45,0,0,0,Mr X-ds-5435,Kolkata,9890084334,Ruby,39891
6436,6.1,46,0,0,0,Mr X-ds-5436,Kolkata,9890084335,Ruby,56642
6437,7.1,47,0,0,0,Mr X-ds-5437,Kolkata,9890084336,Ruby,60150
6438,8.1,48,0,0,0,Mr X-ds-5438,Kolkata,9890084337,Ruby,54445
6439,9.1,49,0,0,0,Mr X-ds-5439,Kolkata,9890084338,Ruby,64445
6440,8.1,50,0,0,0,Mr X-ds-5440,Kolkata,9890084339,Ruby,57189
6441,7.1,30,0,0,0,Mr X-ds-5441,Kolkata,9890084340,Ruby,63218
6442,6.1,31,0,0,0,Mr X-ds-5442,Kolkata,9890084341,Ruby,55794
6443,5.1,32,0,0,0,Mr X-ds-5443,Kolkata,9890084342,Ruby,56957
6444,4.1,33,0,0,0,Mr X-ds-5444,Kolkata,9890084343,Ruby,57081
6445,3.1,34,0,0,0,Mr X-ds-5445,Kolkata,9890084344,Ruby,61111
6446,2.1,35,0,0,0,Mr X-ds-5446,Kolkata,9890084345,Ruby,67938
6447,1.1,36,0,0,0,Mr X-ds-5447,Kolkata,9890084346,Ruby,66029
6448,2.1,37,0,0,0,Mr X-ds-5448,Kolkata,9890084347,Ruby,83088
6449,3.1,38,0,0,0,Mr X-ds-5449,Kolkata,9890084348,Ruby,81363
6450,4.1,39,0,0,0,Mr X-ds-5450,Kolkata,9890084349,Ruby,93940
6451,5.1,40,0,0,0,Mr X-ds-5451,Kolkata,9890084350,Ruby,91738
6452,6.1,41,0,0,0,Mr X-ds-5452,Kolkata,9890084351,Ruby,98273
6453,7.1,42,0,0,0,Mr X-ds-5453,Kolkata,9890084352,Ruby,101302
6454,8.1,43,0,0,0,Mr X-ds-5454,Kolkata,9890084353,Ruby,113812
6455,9.1,44,0,0,0,Mr X-ds-5455,Kolkata,9890084354,Ruby,109431
6456,10.1,45,0,0,0,Mr X-ds-5456,Kolkata,9890084355,Ruby,105582
6457,11.1,46,0,0,0,Mr X-ds-5457,Kolkata,9890084356,Ruby,116969
6458,12.1,47,0,0,0,Mr X-ds-5458,Kolkata,9890084357,Ruby,112635
6459,13.1,48,0,0,0,Mr X-ds-5459,Kolkata,9890084358,Ruby,122391
6460,14.1,49,0,0,0,Mr X-ds-5460,Kolkata,9890084359,Ruby,121872
6461,1.1,50,0,0,0,Mr X-ds-5461,Kolkata,9890084360,Ruby,39343
6462,1.3,30,0,0,0,Mr X-ds-5462,Kolkata,9890084361,Ruby,46205
6463,1.5,31,0,0,0,Mr X-ds-5463,Kolkata,9890084362,Ruby,37731
6464,2,32,0,0,0,Mr X-ds-5464,Kolkata,9890084363,Ruby,43525
6465,2.2,33,0,0,0,Mr X-ds-5465,Kolkata,9890084364,Ruby,39891
6466,2.9,34,0,0,0,Mr X-ds-5466,Kolkata,9890084365,Ruby,56642
6467,3,35,0,0,0,Mr X-ds-5467,Kolkata,9890084366,Ruby,60150
6468,3.2,36,0,0,0,Mr X-ds-5468,Kolkata,9890084367,Ruby,54445
6469,3.2,37,0,0,0,Mr X-ds-5469,Kolkata,9890084368,Ruby,64445
6470,3.7,38,0,0,0,Mr X-ds-5470,Kolkata,9890084369,Ruby,57189
6471,3.9,39,0,0,0,Mr X-ds-5471,Kolkata,9890084370,Ruby,63218
6472,4,40,0,0,0,Mr X-ds-5472,Kolkata,9890084371,Ruby,55794
6473,4,41,0,0,0,Mr X-ds-5473,Kolkata,9890084372,Ruby,56957
6474,4.1,42,0,0,0,Mr X-ds-5474,Kolkata,9890084373,Ruby,57081
6475,4.5,43,0,0,0,Mr X-ds-5475,Kolkata,9890084374,Ruby,61111
6476,4.9,44,0,0,0,Mr X-ds-5476,Kolkata,9890084375,Ruby,67938
6477,5.1,45,0,0,0,Mr X-ds-5477,Kolkata,9890084376,Ruby,66029
6478,5.3,46,0,0,0,Mr X-ds-5478,Kolkata,9890084377,Ruby,83088
6479,5.9,47,0,0,0,Mr X-ds-5479,Kolkata,9890084378,Ruby,81363
6480,6,48,0,0,0,Mr X-ds-5480,Kolkata,9890084379,Ruby,93940
6481,6.8,49,0,0,0,Mr X-ds-5481,Kolkata,9890084380,Ruby,91738
6482,7.1,50,0,0,0,Mr X-ds-5482,Kolkata,9890084381,Ruby,98273
6483,7.9,30,0,0,0,Mr X-ds-5483,Kolkata,9890084382,Ruby,101302
6484,8.2,31,0,0,0,Mr X-ds-5484,Kolkata,9890084383,Ruby,113812
6485,8.7,32,0,0,0,Mr X-ds-5485,Kolkata,9890084384,Ruby,109431
6486,9,33,0,0,0,Mr X-ds-5486,Kolkata,9890084385,Ruby,105582
6487,9.5,34,0,0,0,Mr X-ds-5487,Kolkata,9890084386,Ruby,116969
6488,9.6,35,0,0,0,Mr X-ds-5488,Kolkata,9890084387,Ruby,112635
6489,10.3,36,0,0,0,Mr X-ds-5489,Kolkata,9890084388,Ruby,122391
6490,10.5,37,0,0,0,Mr X-ds-5490,Kolkata,9890084389,Ruby,121872
6491,1.1,38,0,0,0,Mr X-ds-5491,Kolkata,9890084390,Ruby,NaN
6492,1.1,39,0,0,0,Mr X-ds-5492,Kolkata,9890084391,Ruby,NaN
6493,1.1,40,0,0,0,Mr X-ds-5493,Kolkata,9890084392,Ruby,NaN
6494,1.1,41,0,0,0,Mr X-ds-5494,Kolkata,9890084393,Ruby,NaN
6495,1.1,42,0,0,0,Mr X-ds-5495,Kolkata,9890084394,Ruby,NaN
6496,1.1,43,0,0,0,Mr X-ds-5496,Kolkata,9890084395,Ruby,NaN
6497,1.1,44,0,0,0,Mr X-ds-5497,Kolkata,9890084396,Ruby,NaN
6498,1.1,45,0,0,0,Mr X-ds-5498,Kolkata,9890084397,Ruby,NaN
6499,1.1,46,0,0,0,Mr X-ds-5499,Kolkata,9890084398,Ruby,NaN
6500,1.1,47,0,0,0,Mr X-ds-5500,Kolkata,9890084399,Ruby,NaN
6501,1.1,48,0,0,0,Mr X-ds-5501,Kolkata,9890084400,Ruby,NaN
6502,1.1,49,0,0,0,Mr X-ds-5502,Kolkata,9890084401,Ruby,NaN
6503,1.1,50,0,0,0,Mr X-ds-5503,Kolkata,9890084402,Ruby,NaN
6504,1.1,30,0,0,0,Mr X-ds-5504,Kolkata,9890084403,Ruby,NaN
6505,1.1,31,0,0,0,Mr X-ds-5505,Kolkata,9890084404,Ruby,NaN
6506,1.1,32,0,0,0,Mr X-ds-5506,Kolkata,9890084405,Ruby,NaN
6507,1.1,33,0,0,0,Mr X-ds-5507,Kolkata,9890084406,Ruby,NaN
6508,1.1,34,0,0,0,Mr X-ds-5508,Kolkata,9890084407,Ruby,NaN
6509,1.1,35,0,0,0,Mr X-ds-5509,Kolkata,9890084408,Ruby,NaN
6510,1.1,36,0,0,0,Mr X-ds-5510,Kolkata,9890084409,Ruby,NaN
6511,1.1,37,0,0,0,Mr X-ds-5511,Kolkata,9890084410,Ruby,NaN
6512,1.1,38,0,0,0,Mr X-ds-5512,Kolkata,9890084411,Ruby,NaN
6513,1.1,39,0,0,0,Mr X-ds-5513,Kolkata,9890084412,Ruby,NaN
6514,1.1,40,0,0,0,Mr X-ds-5514,Kolkata,9890084413,Ruby,NaN
6515,1.1,41,0,0,0,Mr X-ds-5515,Kolkata,9890084414,Ruby,NaN
6516,1.1,42,0,0,0,Mr X-ds-5516,Kolkata,9890084415,Ruby,NaN
6517,1.1,43,0,0,0,Mr X-ds-5517,Kolkata,9890084416,Ruby,NaN
6518,1.1,44,0,0,0,Mr X-ds-5518,Kolkata,9890084417,Ruby,NaN
6519,1.1,45,0,0,0,Mr X-ds-5519,Kolkata,9890084418,Ruby,NaN
6520,1.1,46,0,0,0,Mr X-ds-5520,Kolkata,9890084419,Ruby,NaN
6521,1.1,47,0,0,0,Mr X-ds-5521,Kolkata,9890084420,Ruby,39343
6522,2.1,48,0,0,0,Mr X-ds-5522,Kolkata,9890084421,Ruby,46205
6523,3.1,49,0,0,0,Mr X-ds-5523,Kolkata,9890084422,Ruby,37731
6524,4.1,50,0,0,0,Mr X-ds-5524,Kolkata,9890084423,Ruby,43525
6525,5.1,30,0,0,0,Mr X-ds-5525,Kolkata,9890084424,Ruby,39891
6526,6.1,31,0,0,0,Mr X-ds-5526,Kolkata,9890084425,Ruby,56642
6527,7.1,32,0,0,0,Mr X-ds-5527,Kolkata,9890084426,Ruby,60150
6528,8.1,33,0,0,0,Mr X-ds-5528,Kolkata,9890084427,Ruby,54445
6529,9.1,34,0,0,0,Mr X-ds-5529,Kolkata,9890084428,Ruby,64445
6530,8.1,35,0,0,0,Mr X-ds-5530,Kolkata,9890084429,Ruby,57189
6531,7.1,36,0,0,0,Mr X-ds-5531,Kolkata,9890084430,Ruby,63218
6532,6.1,37,0,0,0,Mr X-ds-5532,Kolkata,9890084431,Ruby,55794
6533,5.1,38,0,0,0,Mr X-ds-5533,Kolkata,9890084432,Ruby,56957
6534,4.1,39,0,0,0,Mr X-ds-5534,Kolkata,9890084433,Ruby,57081
6535,3.1,40,0,0,0,Mr X-ds-5535,Kolkata,9890084434,Ruby,61111
6536,2.1,41,0,0,0,Mr X-ds-5536,Kolkata,9890084435,Ruby,67938
6537,1.1,42,0,0,0,Mr X-ds-5537,Kolkata,9890084436,Ruby,66029
6538,2.1,43,0,0,0,Mr X-ds-5538,Kolkata,9890084437,Ruby,83088
6539,3.1,44,0,0,0,Mr X-ds-5539,Kolkata,9890084438,Ruby,81363
6540,4.1,45,0,0,0,Mr X-ds-5540,Kolkata,9890084439,Ruby,93940
6541,5.1,46,0,0,0,Mr X-ds-5541,Kolkata,9890084440,Ruby,91738
6542,6.1,47,0,0,0,Mr X-ds-5542,Kolkata,9890084441,Ruby,98273
6543,7.1,48,0,0,0,Mr X-ds-5543,Kolkata,9890084442,Ruby,101302
6544,8.1,49,0,0,0,Mr X-ds-5544,Kolkata,9890084443,Ruby,113812
6545,9.1,50,0,0,0,Mr X-ds-5545,Kolkata,9890084444,Ruby,109431
6546,10.1,30,0,0,0,Mr X-ds-5546,Kolkata,9890084445,Ruby,105582
6547,11.1,31,0,0,0,Mr X-ds-5547,Kolkata,9890084446,Ruby,116969
6548,12.1,32,0,0,0,Mr X-ds-5548,Kolkata,9890084447,Ruby,112635
6549,13.1,33,0,0,0,Mr X-ds-5549,Kolkata,9890084448,Ruby,122391
6550,14.1,34,0,0,0,Mr X-ds-5550,Kolkata,9890084449,Ruby,121872
6551,1.1,35,0,0,0,Mr X-ds-5551,Kolkata,9890084450,Ruby,39343
6552,2.1,36,0,0,0,Mr X-ds-5552,Kolkata,9890084451,Ruby,46205
6553,3.1,37,0,0,0,Mr X-ds-5553,Kolkata,9890084452,Ruby,37731
6554,4.1,38,0,0,0,Mr X-ds-5554,Kolkata,9890084453,Ruby,43525
6555,5.1,39,0,0,0,Mr X-ds-5555,Kolkata,9890084454,Ruby,39891
6556,6.1,40,0,0,0,Mr X-ds-5556,Kolkata,9890084455,Ruby,56642
6557,7.1,41,0,0,0,Mr X-ds-5557,Kolkata,9890084456,Ruby,60150
6558,8.1,42,0,0,0,Mr X-ds-5558,Kolkata,9890084457,Ruby,54445
6559,9.1,43,0,0,0,Mr X-ds-5559,Kolkata,9890084458,Ruby,64445
6560,8.1,44,0,0,0,Mr X-ds-5560,Kolkata,9890084459,Ruby,57189
6561,7.1,45,0,0,0,Mr X-ds-5561,Kolkata,9890084460,Ruby,63218
6562,6.1,46,0,0,0,Mr X-ds-5562,Kolkata,9890084461,Ruby,55794
6563,5.1,47,0,0,0,Mr X-ds-5563,Kolkata,9890084462,Ruby,56957
6564,4.1,48,0,0,0,Mr X-ds-5564,Kolkata,9890084463,Ruby,57081
6565,3.1,49,0,0,0,Mr X-ds-5565,Kolkata,9890084464,Ruby,61111
6566,2.1,50,0,0,0,Mr X-ds-5566,Kolkata,9890084465,Ruby,67938
6567,1.1,30,0,0,0,Mr X-ds-5567,Kolkata,9890084466,Ruby,66029
6568,2.1,31,0,0,0,Mr X-ds-5568,Kolkata,9890084467,Ruby,83088
6569,3.1,32,0,0,0,Mr X-ds-5569,Kolkata,9890084468,Ruby,81363
